,0
89033,1
104027,1
110552,1
102230,1
19490,0
11928,0
87884,1
2783,0
3384,0
15134,0
105698,1
100128,1
84990,1
107040,1
27881,0
53974,0
49949,0
58243,0
35858,0
37836,0
68129,1
36964,0
2143,0
4201,0
51850,0
22392,1
41032,0
93028,1
5521,0
13132,0
72333,1
62934,1
59421,0
47951,0
10294,0
93071,1
8885,0
65648,1
6484,0
16811,0
90888,1
12848,0
101994,1
23984,0
35247,0
92523,1
105422,1
25370,0
32741,0
82885,1
62988,1
1646,0
57716,0
25626,0
39500,0
80984,1
90122,1
113235,1
54955,0
14905,0
114016,1
32845,0
92712,1
24069,0
63499,1
19702,0
92309,1
102891,1
24089,0
32044,0
113705,1
51493,0
110672,1
3113,0
110123,1
35797,0
34491,0
88097,1
95713,1
113894,1
95900,1
72925,1
95093,1
5089,0
76784,1
14429,1
88029,1
92385,1
85389,1
18679,0
110377,1
17682,0
74904,1
54749,0
2495,1
17222,0
87392,1
104214,1
85453,1
49505,0
81452,1
46381,0
97403,1
4235,0
90069,1
46124,0
66086,1
37791,0
41800,0
18799,0
14803,0
70203,1
22743,0
113355,1
76601,1
109176,1
113172,1
44799,0
97249,1
27750,0
84615,1
34061,0
26667,0
41050,0
25456,0
56363,0
86262,1
105070,1
75946,1
79936,1
84389,1
3139,0
74870,1
12473,0
57588,0
105857,1
31747,0
9514,0
669,0
33784,0
39791,0
7733,0
32409,0
43540,0
91009,1
45511,0
50611,0
60109,0
15018,0
11010,0
33326,0
76970,1
38259,0
71436,1
107710,1
52159,0
82571,1
66462,1
74077,1
39419,0
77592,1
10054,0
18545,1
18824,0
81954,1
39079,0
22184,1
12495,0
93050,1
52653,0
83759,1
47190,0
92002,1
52331,0
23822,0
8282,1
109874,1
87620,1
89673,1
55928,0
109174,1
81707,1
72414,1
55817,0
51778,0
39456,0
57033,0
49403,0
30852,0
24093,0
18195,0
17540,0
54954,0
103310,1
68938,1
41334,0
68046,1
77894,1
2000,0
61260,0
12419,0
82858,1
85209,1
45741,0
18079,0
10024,0
24395,1
48947,0
18554,0
96985,1
64269,1
101674,1
45099,0
95909,1
8005,0
98885,1
55998,0
67185,1
113567,1
76897,1
111331,1
83753,1
69919,1
78157,1
26736,0
77272,1
20523,0
54604,0
5449,0
40625,0
95595,1
102885,1
106625,1
7421,0
88868,1
37150,0
30064,0
64687,1
31643,0
17820,1
81916,1
11851,0
144,0
42383,0
91139,1
98987,1
13900,1
90428,1
34625,0
43936,0
21919,0
52226,0
76898,1
32946,0
13457,1
84811,1
64984,1
70890,1
50932,0
95671,1
21151,0
107107,1
103255,1
52749,0
106818,1
32515,0
64071,1
103675,1
3662,0
46212,0
102377,1
32726,0
33967,0
87216,1
53211,0
108772,1
87782,1
112044,1
105897,1
40011,0
70867,1
52780,0
92056,1
88992,1
57775,0
9464,0
64291,1
69727,1
48250,0
99596,1
27863,0
1776,0
51658,0
104791,1
61100,0
98751,1
52920,0
53889,0
25365,0
30086,0
80342,1
34304,0
74597,1
52133,0
104790,1
7903,1
68481,1
85804,1
33524,0
79862,1
68549,1
52930,0
57402,0
9715,0
17014,1
35928,0
71341,1
56508,0
46949,0
36155,0
65466,1
37956,0
109913,1
43262,0
57782,0
61855,1
22451,0
62230,1
9246,0
84929,1
59004,0
94043,1
66053,1
106667,1
12595,0
109880,1
16573,0
91664,1
85529,1
83072,1
27073,0
42664,0
15282,0
83713,1
1056,0
87116,1
80258,1
7990,0
28012,0
90383,1
103071,1
58226,0
91973,1
4787,0
6139,0
16742,1
92352,1
4966,0
82910,1
12245,0
5920,0
23652,0
48358,0
16624,0
105622,1
36731,0
5439,0
86414,1
97257,1
81639,1
98881,1
88171,1
90643,1
12790,0
25549,0
84318,1
44270,0
5760,0
67403,1
72306,1
11458,0
11495,0
8528,0
113041,1
1693,0
93665,1
39616,0
108581,1
87651,1
3020,0
67622,1
107945,1
30950,0
42389,0
58310,0
58136,0
42941,0
70574,1
46605,0
73569,1
97582,1
76313,1
1756,0
66878,1
91585,1
8593,0
63825,1
65751,1
34690,0
30778,0
12775,0
85347,1
25795,0
83201,1
38441,0
16796,0
31880,0
93120,1
26404,0
71788,1
28985,0
25295,0
13485,1
66015,1
65879,1
29963,0
97469,1
95730,1
111886,1
22930,0
12104,0
77369,1
13797,0
54660,0
57635,0
94131,1
38664,0
113820,1
79734,1
90826,1
114013,1
97749,1
68191,1
2881,0
97543,1
52023,0
680,0
92714,1
14030,0
183,0
3824,1
28216,0
73929,1
87533,1
37174,0
88234,1
57691,0
99150,1
78139,1
107053,1
90267,1
46751,0
58521,0
45754,0
81645,1
50207,0
41658,0
34539,0
81023,1
85312,1
112924,1
53000,0
80602,1
81292,1
36677,0
51356,0
74873,1
27658,0
75724,1
8213,0
95745,1
103876,1
94640,1
4875,0
35504,0
1355,0
85864,1
49339,0
4929,0
16621,0
90852,1
111407,1
24734,0
37593,0
16832,0
52654,0
66873,1
112213,1
110682,1
40209,0
79312,1
91462,1
49674,0
95272,1
73082,1
62017,1
32925,0
101373,1
84914,1
66865,1
91460,1
72955,1
11834,1
8836,0
89720,1
41467,0
40162,0
34895,0
68228,1
53373,0
19269,0
48014,0
1645,0
93564,1
86883,1
9058,0
29015,0
43546,0
2420,0
87767,1
92814,1
62195,1
58954,0
62476,1
28143,0
43821,0
57689,0
7131,1
110266,1
98399,1
93734,1
23722,0
34395,0
102743,1
43270,0
30096,0
42453,0
29921,0
43652,0
71189,1
79203,1
61775,1
7452,0
75941,1
46790,0
52854,0
104057,1
98181,1
18764,0
1078,0
5864,1
25838,0
11304,0
91334,1
33758,0
52791,0
90447,1
90090,1
80091,1
102730,1
77852,1
72283,1
36283,0
78045,1
43794,0
74955,1
74605,1
77881,1
97386,1
100084,1
48166,0
5221,1
15049,0
49046,0
97591,1
104987,1
10661,0
51906,0
40186,0
65742,1
45722,0
34463,0
50110,0
59431,0
48264,0
94414,1
19460,0
48855,0
106494,1
95629,1
66807,1
71252,1
8876,0
27698,0
26300,0
69949,1
90492,1
81970,1
109616,1
60410,0
81229,1
85206,1
28036,0
53268,0
849,0
22957,0
70791,1
1619,0
101909,1
79342,1
13404,0
61378,1
24052,0
6724,0
93687,1
39843,0
22206,0
77984,1
93149,1
71459,1
4410,0
80813,1
64683,1
6050,0
18459,0
67180,1
49706,0
62976,1
29950,0
106244,1
88401,1
42435,0
12583,0
96952,1
7096,0
45502,0
28131,0
73766,1
69744,1
111063,1
103280,1
75538,1
76960,1
2529,1
106445,1
98064,1
2429,0
35568,0
51570,0
34915,0
66773,1
106809,1
3650,0
12496,0
62332,1
90011,1
65035,1
76386,1
37252,0
112674,1
3087,1
73010,1
21779,0
91089,1
8739,0
68823,1
79650,1
86912,1
104471,1
39761,0
20622,1
74681,1
48044,0
90982,1
43532,0
96861,1
60826,0
74530,1
35180,0
66091,1
22346,0
40360,0
94684,1
111871,1
75764,1
77509,1
64787,1
71203,1
6191,0
26865,0
108117,1
9163,0
29249,1
48042,0
23750,0
50370,0
22647,0
87899,1
1403,1
56543,0
110522,1
84387,1
29012,0
18539,0
5074,0
96099,1
56410,0
60138,0
21340,1
17154,0
94862,1
104566,1
28337,0
44388,0
52,0
65671,1
4271,0
80788,1
11153,0
45742,0
69043,1
4724,0
43674,0
33862,0
10188,0
42628,0
15625,0
15658,1
82100,1
102194,1
44723,0
113918,1
90109,1
58039,0
89523,1
105950,1
77732,1
20964,0
70142,1
81362,1
16260,0
29214,0
75518,1
23503,0
73429,1
45579,0
73366,1
72184,1
86127,1
69968,1
3753,0
24428,0
19704,0
23416,0
11365,0
97300,1
54178,0
34227,0
79757,1
42358,0
69234,1
108828,1
16072,0
77594,1
34937,0
68450,1
32006,0
96189,1
106680,1
4699,0
112113,1
63650,1
54540,0
92524,1
74846,1
76348,1
97182,1
70780,1
27841,0
73584,1
38486,0
37327,0
34655,0
51037,0
32410,0
21188,0
28417,0
12449,0
87759,1
12432,1
2257,0
29914,1
86233,1
73131,1
19016,0
3445,0
59356,0
6798,0
100683,1
90408,1
45467,0
79652,1
48081,0
37948,0
5032,1
10682,0
30375,0
95999,1
21047,0
103608,1
6494,0
58381,0
54551,0
40678,0
55978,0
30243,0
63504,1
34880,0
35352,0
82985,1
55776,0
22020,0
53295,0
24425,0
67555,1
107067,1
77626,1
109893,1
82892,1
29897,0
83662,1
9397,0
3119,0
9730,0
109297,1
48206,0
103123,1
47444,0
76957,1
9665,0
44079,0
4327,0
76581,1
22307,0
19133,0
17674,0
80172,1
27821,0
108273,1
15145,0
14736,0
74621,1
58250,0
22024,0
90399,1
15438,0
42797,0
64969,1
2057,0
67549,1
105048,1
98364,1
12543,0
28147,0
77235,1
36908,0
16686,0
90215,1
82560,1
44692,0
44032,0
68336,1
1297,0
46274,0
53716,0
35398,0
80527,1
11931,0
67650,1
52188,0
42874,0
82506,1
39414,0
85383,1
8973,0
85734,1
24529,1
99019,1
77163,1
22217,0
57963,0
5314,0
10990,0
22128,0
94107,1
74473,1
36196,0
69222,1
72975,1
56545,0
63091,1
105609,1
61704,1
23999,0
23918,1
85027,1
45610,0
106349,1
13262,0
41878,0
75304,1
63863,1
112193,1
45144,0
96146,1
81410,1
57002,0
70433,1
113578,1
2002,0
50786,0
77762,1
40903,0
6225,0
95559,1
81809,1
51626,0
3818,1
33186,0
84898,1
75541,1
107984,1
100511,1
107800,1
25072,0
106995,1
49421,0
82162,1
113842,1
27472,0
84569,1
7335,0
50225,0
81715,1
108145,1
83200,1
67462,1
7297,0
64397,1
16696,0
73812,1
41705,0
95383,1
64866,1
90243,1
101546,1
23475,0
5142,0
44295,0
92098,1
91975,1
97144,1
76629,1
63477,1
61798,1
30245,0
112472,1
57424,0
21354,0
42312,0
104399,1
88049,1
62660,1
80535,1
100427,1
101944,1
48133,0
67922,1
77397,1
39000,0
5994,0
75553,1
29453,0
83438,1
12500,0
72357,1
97563,1
56633,0
61021,0
1455,0
40961,0
110781,1
30193,0
87897,1
62012,1
60467,0
81489,1
80678,1
18747,1
25885,0
59771,0
46269,0
67757,1
27471,1
60852,0
10097,0
48448,0
86286,1
44401,0
86160,1
17286,0
81660,1
74697,1
76042,1
100882,1
48140,0
44004,0
89193,1
43502,0
60585,0
42403,0
60828,0
71966,1
76975,1
2971,1
19357,0
90845,1
15600,0
61963,1
6638,0
87331,1
28776,0
796,0
48321,0
69526,1
11910,0
104609,1
71667,1
111405,1
52520,0
85922,1
58852,0
73602,1
60267,0
113392,1
85566,1
71664,1
77118,1
77562,1
24786,0
38872,0
91780,1
83964,1
43505,0
47089,0
100581,1
52985,0
81203,1
88601,1
43407,0
105672,1
16946,0
82012,1
47331,0
5579,0
10542,0
72387,1
47941,0
28025,0
26323,0
107855,1
1897,0
88753,1
46942,0
87039,1
67126,1
15572,0
85880,1
22925,0
13041,0
110347,1
23596,0
33209,0
87394,1
109508,1
82335,1
80126,1
98028,1
29894,0
70715,1
81388,1
13301,0
113438,1
23373,0
21586,1
57069,0
11617,1
88773,1
14652,0
3275,1
94749,1
111349,1
106403,1
103525,1
41810,0
84177,1
63763,1
15574,0
67991,1
877,0
104361,1
49033,0
39944,0
92065,1
22218,0
25711,1
44299,0
40960,0
17570,0
60382,0
106945,1
296,1
52197,0
25389,1
53684,0
39494,0
54600,0
37212,0
91885,1
69896,1
1599,0
65058,1
48588,0
47149,0
86078,1
86226,1
82467,1
39396,0
43670,0
68160,1
77326,1
69641,1
79305,1
81196,1
97885,1
37517,0
50254,0
108824,1
45482,0
697,0
89757,1
41325,0
87030,1
107030,1
65552,1
99347,1
110566,1
102912,1
53882,0
13556,1
92716,1
105464,1
22158,0
6706,0
90876,1
98744,1
105836,1
83635,1
95635,1
91301,1
70526,1
756,1
93870,1
21333,0
100577,1
587,0
107023,1
1996,0
68758,1
49713,0
13321,0
82906,1
69738,1
50194,0
20713,0
44497,0
97923,1
45679,0
7754,0
52033,0
61859,1
55088,0
45753,0
74769,1
79201,1
50883,0
21441,0
22452,1
95570,1
92767,1
39367,0
30494,0
38741,0
105201,1
73626,1
57252,0
111555,1
73095,1
25414,0
76920,1
110662,1
74610,1
43216,0
97600,1
55803,0
110632,1
111033,1
46599,0
49063,0
35917,0
62796,1
73202,1
73498,1
89524,1
71085,1
59619,0
22101,0
39631,0
52739,0
73888,1
107584,1
91444,1
89947,1
40364,0
104047,1
25789,0
63590,1
103758,1
80108,1
69086,1
107701,1
102540,1
45204,0
99459,1
71820,1
56645,0
113801,1
95384,1
112992,1
106418,1
98785,1
31301,0
46315,0
87589,1
52763,0
90611,1
110540,1
55002,0
70557,1
87029,1
15083,1
88652,1
9187,0
65345,1
93168,1
111902,1
46109,0
98830,1
71405,1
91633,1
45330,0
48354,0
103039,1
20960,0
41201,0
72947,1
49893,0
17907,0
22778,0
63656,1
23141,0
7443,0
55622,0
72594,1
24491,0
47344,0
20621,1
45542,0
66928,1
97634,1
21982,0
102911,1
33956,0
45823,0
39881,0
49173,0
63122,1
43602,0
78799,1
95276,1
103910,1
27399,0
5997,0
12462,0
111986,1
63406,1
47928,0
10470,0
14494,0
45151,0
17816,1
66271,1
72348,1
22449,0
17018,1
109910,1
112537,1
59301,0
77837,1
85019,1
63634,1
39618,0
47630,0
70255,1
76487,1
22476,0
90480,1
11590,0
101850,1
79535,1
54534,0
100697,1
86745,1
89622,1
26874,0
53221,0
49462,0
111589,1
26479,0
87728,1
71406,1
7899,0
78251,1
17813,0
48403,0
66534,1
35866,0
16917,0
75640,1
40122,0
90936,1
53128,0
54834,0
52619,0
80135,1
113685,1
46812,0
60292,0
60782,0
50162,0
25272,0
72559,1
42801,0
19593,0
38977,0
31855,0
27315,1
50334,0
4140,0
580,1
7069,0
52684,0
49798,0
27226,1
41204,0
76475,1
113365,1
67359,1
96834,1
79128,1
76825,1
100339,1
64249,1
23996,0
104953,1
41778,0
55206,0
72611,1
83565,1
1634,0
94211,1
5372,0
70159,1
50701,0
64331,1
34548,0
85795,1
35708,0
33056,0
40263,0
66945,1
27477,0
100715,1
102076,1
36694,0
111048,1
18212,0
33992,0
113505,1
80248,1
10368,0
8670,1
481,0
107456,1
8451,0
4234,0
88310,1
75856,1
81262,1
79518,1
426,0
31654,0
97245,1
69638,1
83592,1
17780,0
65910,1
28770,1
36117,0
22577,0
54222,0
5953,0
104144,1
49036,0
51620,0
109394,1
69509,1
73090,1
78072,1
86554,1
99210,1
90495,1
46178,0
60211,0
113449,1
216,0
47973,0
53059,0
13232,0
60617,0
1035,0
41152,0
50322,0
27691,1
85481,1
96536,1
26718,0
81112,1
32217,0
62869,1
17791,0
40704,0
81711,1
68494,1
92138,1
66164,1
33370,0
103339,1
59785,0
15690,0
84499,1
60819,0
95016,1
2467,0
85618,1
29037,0
82114,1
9330,0
20988,0
66495,1
8930,0
41838,0
28077,1
107660,1
20764,0
37466,0
74670,1
4654,0
54542,0
54716,0
47022,0
93254,1
2459,0
92522,1
28453,1
9858,0
108803,1
75868,1
88869,1
9113,0
82999,1
66974,1
68764,1
100645,1
10846,0
20849,0
768,1
24841,0
96325,1
63008,1
2327,1
20835,0
5889,0
99748,1
44793,0
93016,1
70189,1
109311,1
56524,0
44425,0
109277,1
85422,1
69640,1
53341,0
69503,1
113992,1
7534,1
56768,0
81611,1
75111,1
86865,1
51401,0
38812,0
32165,0
69401,1
28772,0
64791,1
92706,1
102714,1
21236,1
68801,1
86412,1
9778,0
5546,0
86689,1
61428,1
93694,1
105206,1
89594,1
109085,1
62067,1
51437,0
53194,0
14843,0
67153,1
100163,1
556,0
42063,0
68398,1
67235,1
75281,1
37345,0
102119,1
68102,1
21450,0
28078,0
4211,0
49305,0
15901,0
80013,1
1737,0
38784,0
36738,0
34104,0
9281,0
30870,0
35106,0
71537,1
83517,1
16318,0
58516,0
23627,0
52832,0
99195,1
39530,0
12680,0
54603,0
6205,0
63912,1
84520,1
78404,1
105468,1
85773,1
5254,0
18005,0
27774,1
72876,1
100376,1
76439,1
6146,0
134,0
94834,1
107416,1
43770,0
112124,1
65968,1
65475,1
10599,1
27556,1
4401,1
35896,0
104347,1
112222,1
45709,0
69959,1
13378,0
73014,1
108331,1
107656,1
76045,1
84187,1
74067,1
106906,1
71296,1
81002,1
16615,0
97842,1
6718,0
86138,1
39061,0
29204,0
91645,1
106145,1
999,0
100724,1
70837,1
90956,1
45319,0
34034,0
101266,1
27941,0
20581,0
49668,0
96467,1
111782,1
11196,0
2564,1
14229,0
32663,0
88835,1
113722,1
40641,0
50235,0
50249,0
97014,1
24071,0
22132,0
71851,1
14964,0
4587,0
54061,0
2179,0
95399,1
26772,0
72319,1
55186,0
47980,0
97793,1
82887,1
103912,1
76612,1
39680,0
113716,1
93692,1
47569,0
63747,1
84190,1
15811,0
41183,0
49846,0
35820,0
44555,0
109961,1
20109,0
63034,1
6633,1
58969,0
51996,0
831,0
27021,1
61907,1
1322,1
3742,0
66479,1
14397,0
33591,0
96345,1
72780,1
84438,1
97051,1
26521,0
104063,1
2904,0
11908,0
109321,1
17982,0
87413,1
111514,1
35939,0
106342,1
17332,0
79270,1
83984,1
66018,1
108164,1
50277,0
82363,1
108959,1
57581,0
36044,0
6990,0
37970,0
65948,1
61284,0
49485,0
19568,0
3498,1
92141,1
36061,0
4562,0
55133,0
105795,1
54503,0
20347,0
101945,1
71934,1
63692,1
3720,0
8524,0
96031,1
74127,1
55004,0
95862,1
65745,1
47311,0
74752,1
31953,0
3960,0
24568,0
29270,0
101643,1
63655,1
18451,1
19819,0
5610,0
92134,1
9981,0
72898,1
66857,1
83174,1
435,0
91393,1
28810,0
43645,0
85527,1
61709,1
77124,1
70988,1
88786,1
67157,1
79154,1
14348,0
56241,0
92690,1
27263,0
32956,0
5271,0
104770,1
65547,1
52996,0
88383,1
107594,1
16801,0
99659,1
63144,1
30943,0
27726,0
4402,0
13530,0
24397,0
47844,0
50977,0
27891,0
109129,1
111630,1
34812,0
65914,1
104023,1
105944,1
90802,1
113372,1
27427,1
46517,0
60120,0
63471,1
25180,0
26488,0
81816,1
35803,0
98278,1
31682,0
92871,1
98786,1
28524,0
45259,0
109529,1
101305,1
36306,0
4186,1
30717,0
105444,1
90098,1
58135,0
27725,0
16530,0
69363,1
92994,1
81397,1
6353,0
14620,0
64488,1
3202,0
5640,0
78172,1
87953,1
75511,1
22556,0
64288,1
9933,0
52196,0
59990,0
107575,1
54395,0
91793,1
70225,1
20595,0
32874,0
40600,0
51921,0
102290,1
96735,1
40413,0
6588,1
43175,0
30089,0
42995,0
83425,1
80261,1
8783,1
17865,0
76810,1
36126,0
66920,1
95078,1
825,0
55392,0
106531,1
65255,1
74123,1
15324,0
17250,0
93759,1
74875,1
46150,0
67109,1
17663,0
113770,1
41022,0
80380,1
51663,0
51040,0
78224,1
93609,1
101431,1
70517,1
46624,0
38063,0
52430,0
26626,0
71110,1
94624,1
15827,0
15092,0
101198,1
31387,0
3536,0
43648,0
29781,0
4377,0
66413,1
94497,1
100785,1
65866,1
11151,0
49228,0
47485,0
99059,1
107845,1
1020,0
49336,0
23778,0
3301,0
73087,1
56762,0
104543,1
76156,1
78032,1
92343,1
89211,1
31922,0
53961,0
31041,0
112036,1
53869,0
63982,1
69154,1
1821,0
76757,1
77144,1
29294,0
82579,1
67451,1
110409,1
10241,1
113266,1
8073,0
22798,0
33396,0
73013,1
2506,0
79889,1
8153,1
57253,0
88443,1
12108,0
27137,0
30613,0
5696,0
69152,1
99046,1
53930,0
80071,1
110619,1
114087,1
111769,1
95957,1
99315,1
83583,1
94873,1
109511,1
67296,1
84383,1
64314,1
43747,0
78616,1
97270,1
28250,0
82286,1
70018,1
61830,1
83594,1
18432,0
22537,0
8331,0
50679,0
94073,1
20639,0
36047,0
4554,0
75791,1
71950,1
55717,0
79706,1
36717,0
31173,0
90285,1
13850,0
82944,1
17988,1
57889,0
57423,0
99714,1
91901,1
98705,1
4900,0
60096,0
38162,0
4551,0
94240,1
706,0
79513,1
88672,1
57412,0
91442,1
64043,1
106455,1
61180,0
88883,1
36261,0
70043,1
112331,1
102782,1
12906,0
111516,1
94408,1
37348,0
66094,1
77607,1
86034,1
66564,1
111530,1
54693,0
60458,0
85894,1
70683,1
76034,1
45002,0
33534,0
49115,0
87762,1
12607,0
95762,1
86194,1
89799,1
85196,1
25223,0
113321,1
18213,0
42123,0
9659,0
108012,1
10888,1
2959,0
45143,0
55555,0
10471,1
109635,1
67858,1
110191,1
30516,0
40535,0
105165,1
98011,1
96209,1
46918,0
93472,1
20186,0
81769,1
82973,1
93866,1
51973,0
62714,1
73923,1
80276,1
61377,1
64974,1
49882,0
97244,1
75646,1
15937,0
83052,1
58993,0
78014,1
18321,0
100539,1
74677,1
39774,0
64623,1
17054,0
104843,1
2737,0
15528,0
102430,1
47691,0
56509,0
92494,1
58281,0
23923,0
53878,0
29372,0
108031,1
97206,1
42532,0
48705,0
729,0
106382,1
31524,0
6936,0
32422,0
108669,1
13384,0
54738,0
81504,1
56977,0
66847,1
87989,1
44496,0
9416,1
110725,1
46200,0
48074,0
49473,0
11327,0
41145,0
43202,0
32679,0
88030,1
18957,0
100046,1
111423,1
111755,1
45142,0
49117,0
100080,1
93099,1
280,0
80731,1
74358,1
83480,1
24019,1
5268,0
99502,1
88129,1
20650,0
50190,0
4965,0
59448,0
20555,0
105653,1
38879,0
62007,1
56489,0
75992,1
70807,1
91922,1
103963,1
93690,1
7268,0
13981,0
100143,1
109983,1
42175,0
17872,0
27697,0
38685,0
14325,0
76648,1
61165,0
27334,0
91842,1
84162,1
74480,1
52585,0
19951,0
107320,1
103880,1
20395,0
49412,0
90655,1
31831,0
38067,0
52637,0
108449,1
20142,0
56596,0
10711,0
26707,0
29515,1
99490,1
74654,1
95335,1
106879,1
79363,1
28159,0
89220,1
112748,1
62627,1
81160,1
96066,1
3211,0
14810,0
107046,1
64636,1
3333,0
22928,0
111276,1
46981,0
42506,0
101826,1
59231,0
59352,0
81336,1
43199,0
109664,1
20916,0
79880,1
32487,0
8947,0
81903,1
16940,0
1138,0
102315,1
99037,1
98137,1
94843,1
85192,1
16098,0
25743,1
38399,0
14689,0
40266,0
109255,1
45715,0
30532,0
40287,0
6613,0
7897,0
107367,1
617,0
77062,1
68438,1
14614,0
19579,0
82920,1
56147,0
73765,1
80056,1
39672,0
9962,0
38876,0
81992,1
108981,1
16484,0
61038,0
64851,1
110641,1
15059,0
5416,0
612,0
76231,1
90833,1
60899,0
90615,1
77781,1
77212,1
46455,0
113060,1
72821,1
45037,0
8144,0
72545,1
35795,0
8830,0
53576,0
89921,1
39116,0
104337,1
101324,1
73943,1
29341,0
44558,0
74395,1
58751,0
90316,1
64633,1
98677,1
85086,1
88901,1
6232,1
31412,0
85492,1
96145,1
9600,0
111184,1
38525,0
68097,1
22078,0
35146,0
61174,0
86762,1
93285,1
57391,0
89118,1
16108,0
47143,0
108322,1
34527,0
45108,0
13456,0
69962,1
34199,0
11213,0
37700,0
4273,0
46966,0
99437,1
18023,0
101048,1
68425,1
37228,0
6635,0
49891,0
60536,0
58074,0
52955,0
75712,1
20008,0
6732,0
14950,0
66724,1
45369,0
34603,0
60846,0
12253,0
29334,0
96401,1
49917,0
66747,1
71321,1
61213,0
88745,1
61516,1
103814,1
111765,1
92236,1
24398,0
37952,0
42751,0
58027,0
4094,0
52229,0
65023,1
33140,0
74148,1
22992,0
101024,1
106737,1
25228,0
45235,0
64139,1
19402,0
56938,0
82737,1
16526,0
40747,0
8357,0
55439,0
29456,0
85287,1
88223,1
358,0
60601,0
88700,1
58407,0
50781,0
82539,1
63296,1
3669,0
70424,1
92665,1
81004,1
23193,0
6502,0
66691,1
81151,1
57229,0
85539,1
42649,0
33520,0
9506,0
20221,1
57212,0
57369,0
52855,0
49509,0
30906,0
109544,1
96188,1
59338,0
77507,1
62345,1
29707,0
85717,1
101076,1
27271,0
17738,0
42113,0
68811,1
66809,1
88660,1
111690,1
7780,0
69051,1
52732,0
4745,0
67434,1
39801,0
41238,0
53685,0
32627,0
16368,0
113620,1
91926,1
19569,0
17138,0
93327,1
61915,1
57323,0
76330,1
21115,1
78025,1
34404,0
28281,0
97893,1
74048,1
75866,1
63989,1
89869,1
26473,0
99974,1
98946,1
77193,1
13098,0
111865,1
40743,0
107239,1
8544,0
63917,1
6531,0
67860,1
18161,1
33449,0
84496,1
97365,1
72657,1
64775,1
1224,0
111600,1
77155,1
53793,0
7094,0
83167,1
87136,1
71688,1
75453,1
98319,1
9220,1
51352,0
35086,0
84198,1
81874,1
103815,1
55202,0
22277,0
87464,1
54144,0
41220,0
15913,0
37523,0
100597,1
68469,1
44108,0
43055,0
59166,0
36699,0
56632,0
28055,0
41132,0
107493,1
108425,1
72677,1
69613,1
8343,0
9855,0
88960,1
14438,0
29232,0
35723,0
83056,1
19659,0
48421,0
94845,1
6894,0
58288,0
86794,1
24698,0
113192,1
105608,1
34716,0
31781,0
86499,1
97608,1
78961,1
26607,0
11435,1
26277,1
14654,0
27819,1
102840,1
45565,0
55050,0
112291,1
33246,0
109894,1
102455,1
12329,0
18498,0
105535,1
10217,0
105280,1
81318,1
64963,1
37115,0
55922,0
99278,1
47063,0
46692,0
107122,1
88592,1
43526,0
106948,1
17317,0
61453,1
7957,0
59582,0
38581,0
39760,0
30377,0
99827,1
33288,0
9078,0
89530,1
82322,1
5838,0
109034,1
29716,0
18433,0
61483,1
4431,0
13554,0
39051,0
112757,1
26244,0
94836,1
77261,1
54304,0
110207,1
733,0
15534,0
36797,0
110652,1
105480,1
47784,0
6596,0
46515,0
62891,1
108549,1
31355,0
66690,1
65003,1
92458,1
80673,1
100386,1
8085,0
89502,1
55643,0
104549,1
95854,1
113421,1
86777,1
106626,1
46083,0
74391,1
97649,1
68785,1
107536,1
74387,1
5492,0
20954,1
8308,0
84450,1
49696,0
60978,0
17177,0
38898,0
97173,1
66101,1
109285,1
174,1
66955,1
8645,0
51972,0
96255,1
57629,0
32861,0
74491,1
71654,1
5863,0
82968,1
60517,0
94831,1
68461,1
10569,0
9895,0
49862,0
22603,0
91747,1
4385,0
73831,1
73043,1
50512,0
57352,0
40343,0
11659,0
1566,0
4712,0
58881,0
53658,0
59326,0
83050,1
14378,0
40845,0
93961,1
67574,1
92868,1
74230,1
79960,1
25803,0
113717,1
62464,1
63494,1
25305,0
36313,0
104870,1
17322,0
78765,1
53036,0
73108,1
83523,1
10813,0
113902,1
10005,0
60911,0
77909,1
90868,1
56503,0
89364,1
65190,1
111307,1
12475,0
20274,0
16250,0
27553,0
26792,0
58525,0
55451,0
71403,1
97315,1
80694,1
70934,1
82484,1
76219,1
34023,0
62690,1
30601,0
68358,1
100903,1
55589,0
8648,1
67365,1
18136,0
253,1
90169,1
29958,0
66066,1
100190,1
78794,1
111822,1
15013,0
72773,1
73192,1
50994,0
44754,0
22313,0
1147,0
60623,0
59838,0
113478,1
71241,1
8970,0
85969,1
51155,0
73907,1
98701,1
49580,0
94385,1
66971,1
109019,1
113791,1
89554,1
15568,0
5413,0
4488,0
87587,1
105192,1
40756,0
8413,0
11350,0
7595,0
54663,0
70153,1
51158,0
40120,0
17817,0
75103,1
60594,0
47464,0
110683,1
31077,0
17420,0
79497,1
67082,1
97191,1
58254,0
94991,1
96642,1
55956,0
9821,0
12488,0
329,0
61790,1
41197,0
110600,1
75251,1
105526,1
49379,0
111017,1
34112,0
79384,1
87967,1
71458,1
7086,0
64537,1
79813,1
8268,0
55292,0
33007,0
54112,0
11386,0
12482,0
84446,1
53116,0
96534,1
14998,0
48376,0
46934,0
63255,1
82694,1
14133,0
14001,1
84645,1
137,0
65681,1
57172,0
21888,0
99851,1
73904,1
13410,0
63492,1
32622,0
78607,1
65651,1
53696,0
21746,0
9511,0
86614,1
21775,0
110719,1
78477,1
1740,0
14111,0
7434,0
6211,0
82904,1
7001,1
25658,0
